Subject.No.,Version,order,image,Surface,Planar.Straight,Spherical.Straight,Size,pointDistance (radians),pointDistance (degrees),Line.Length,Pull,rotation (degrees),Response,rt
56,6,37,gSphere_1_3_(Neg)2_.jpg,sphere,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.219448049,12.57345767,0,7.985774994
56,6,38,Sphere_1_4_5_.jpg,sphere,line,arc,2.5198421,1.15258907,66.039,2.51518472,0,0,0,1.703023911
56,6,39,Plane_2_5_5_.jpg,plane,line,arc,3.174802104,1.553697159,89.02,4.271742769,0,0,1,1.484972
56,6,40,gSphere_1_4_(Neg)1_.jpg,sphere,curve,geo,2.5198421,1.15258907,66.03854498,2.904259258,0.113949051,6.528805206,1,3.952854872
56,6,41,gSphere_2_3_2_.jpg,sphere,curve,geo,3.174802104,0.855032498,48.98979486,2.714481207,0.219448049,12.57345767,0,1.08653903
56,6,42,Plane_1_5_1_1_.jpg,plane,curve,arc,2.5198421,1.553697159,89.02036507,3.918934741,0.207933066,11.91369717,1,0.969594955
56,6,43,gSphere_2_5_1_.jpg,sphere,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.122313568,7.008057157,0,2.602828026
56,6,44,gPlane_3_1_1_.jpg,plane,curve,geo,4,0.470542517,26.96012309,1.882116149,0.106184508,6.083929315,0,1.81493187
56,6,45,Plane_3_3_(Neg)5_.jpg,plane,line,arc,4,0.855032498,48.99,2.96186101,0,0,1,1.002942085
56,6,46,gPlane_2_2_5_.jpg,plane,curve,geo,3.174802104,0.634294209,36.34241186,2.0137009,0.538345563,30.84495473,1,1.847841024
56,6,47,gPlane_0_5_(Neg)4_.jpg,plane,curve,geo,2,1.553697159,89.02036507,3.107305299,0.493278124,28.26277849,1,0.65216589
56,6,48,Sphere_2_6_.jpg,sphere,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,0.784931898
56,6,49,Plane_1_3_4_1_.jpg,plane,curve,arc,2.5198421,0.855032498,48.98979486,2.167200304,0.747730412,42.84183301,1,0.85185504
56,6,50,Sphere_3_3_.jpg,sphere,line,geo,4,0.855032498,48.99,3.420032012,0,0,1,0.800930023
56,6,51,Plane_1_1_(Neg)3_0_.jpg,plane,curve,arc,2.5198421,0.470542517,26.96012309,1.186806556,0.318687656,18.25947309,0,3.267816067
56,6,52,Plane_3_3_.jpg,plane,line,geo,4,0.855032498,48.99,3.420032012,0,0,1,0.685894966
56,6,53,Plane_3_5_.jpg,plane,line,geo,4,1.553697159,89.02,6.214610597,0,0,1,0.81614399
56,6,54,Sphere_3_6_(Neg)3_1_.jpg,sphere,curve,arc,4,2.094393333,120,8.503762103,0.717442537,41.10646413,1,1.083973885
56,6,55,Sphere_2_1_(Neg)3_.jpg,sphere,line,arc,3.174802104,0.470542517,26.96,1.420727288,0,0,0,3.814855099
56,6,56,Plane_3_6_.jpg,plane,line,geo,4,2.094393333,120,8.377333333,0,0,1,1.485609055
56,6,57,Sphere_0_1_.jpg,sphere,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,0.585807085
56,6,58,gPlane_0_2_(Neg)3_.jpg,plane,curve,geo,2,0.634294209,36.34241186,1.268552076,0.322458296,18.47551505,1,2.352230072
56,6,59,Plane_2_2_(Neg)4_1_.jpg,plane,curve,arc,3.174802104,0.634294209,36.34241186,2.020312911,0.731426787,41.90770332,1,0.769007206
56,6,60,gSphere_2_1_(Neg)3_.jpg,sphere,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.318687656,18.25947309,1,5.285656929
56,6,61,Sphere_1_2_.jpg,sphere,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,1.784155846
56,6,62,Plane_3_2_4_1_.jpg,plane,curve,arc,4,0.634294209,36.34241186,2.545434765,0.731426787,41.90770332,1,2.286422014
56,6,63,Plane_1_4_(Neg)5_.jpg,plane,line,arc,2.5198421,1.15258907,66.039,2.51518472,0,0,1,1.069859982
56,6,64,Plane_0_3_3_.jpg,plane,line,arc,2,0.855032498,48.99,1.626326761,0,0,1,0.569479942
56,6,65,gPlane_2_1_(Neg)5_.jpg,plane,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.531646148,30.46110619,1,0.869107008
56,6,66,Plane_1_0_(Neg)5_0_.jpg,plane,curve,arc,2.5198421,0.349065556,20,0.881047799,0.528002078,30.25231619,1,0.898679018
56,6,67,Plane_0_3_(Neg)3_.jpg,plane,line,arc,2,0.855032498,48.99,1.626326761,0,0,1,0.786272049
56,6,68,gSphere_2_4_(Neg)5_.jpg,sphere,curve,geo,3.174802104,1.15258907,66.03854498,3.659137373,0.57425566,32.90245344,0,5.236749887
56,6,69,gSphere_3_5_(Neg)4_.jpg,sphere,curve,geo,4,1.553697159,89.02036507,6.214610597,0.493278124,28.26277849,1,5.686211109
56,6,70,gPlane_3_4_(Neg)2_.jpg,plane,curve,geo,4,1.15258907,66.03854498,4.610224201,0.228102707,13.06933347,1,2.067018986
56,6,71,Plane_3_6_(Neg)2_.jpg,plane,line,arc,4,2.094393333,120,8.194279259,0,0,1,1.001996994
56,6,72,Sphere_3_6_.jpg,sphere,line,geo,4,2.094393333,120,8.377333333,0,0,1,2.652642965
56,6,73,Sphere_2_0_5_1_.jpg,sphere,curve,arc,3.174802104,0.349065556,20,1.110050668,0.897603532,51.42893752,0,2.31848383
56,6,74,gPlane_1_5_(Neg)2_.jpg,plane,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.245008896,14.03798753,1,1.199435949
56,6,75,Plane_1_6_(Neg)1_0_.jpg,plane,curve,arc,2.5198421,2.094393333,120,5.285846434,0.139733553,8.0061496,1,0.86944294
56,6,76,gSphere_3_0_5_.jpg,sphere,curve,geo,4,0.349065556,20,1.396222222,0.528002078,30.25231619,1,3.535850048
56,6,77,gSphere_3_5_5_.jpg,sphere,curve,geo,4,1.553697159,89.02036507,6.214610597,0.619955179,35.52084523,1,9.68411088
56,6,78,Sphere_1_3_1_1_.jpg,sphere,curve,arc,2.5198421,0.855032498,48.98979486,2.155195246,0.186437023,10.68206361,0,2.252645969
56,6,79,Plane_2_5_.jpg,plane,line,geo,3.174802104,1.553697159,89.02,4.9325397,0,0,1,1.486711979
56,6,80,Sphere_1_3_5_1_.jpg,sphere,curve,arc,2.5198421,0.855032498,48.98979486,2.175834114,0.936325249,53.64753035,1,1.366952181
56,6,81,Plane_2_3_4_0_.jpg,plane,curve,arc,3.174802104,0.855032498,48.98979486,2.730501283,0.439841419,25.20107824,0,1.768272161
56,6,82,Sphere_0_6_(Neg)1_.jpg,sphere,line,arc,2,2.094393333,120,4.165722065,0,0,0,1.351880074
56,6,83,Plane_0_0_.jpg,plane,line,geo,2,0.349065556,20,0.698111111,0,0,1,0.785125971
56,6,84,Plane_1_3_5_1_.jpg,plane,curve,arc,2.5198421,0.855032498,48.98979486,2.175834114,0.936325249,53.64753035,1,0.916743994
56,6,85,Plane_2_5_(Neg)4_.jpg,plane,line,arc,3.174802104,1.553697159,89.02,4.506124022,0,0,1,0.968261003
56,6,86,Sphere_1_0_3_.jpg,sphere,line,arc,2.5198421,0.349065556,20,0.836518433,0,0,0,1.418622017
56,6,87,Sphere_1_2_(Neg)5_1_.jpg,sphere,curve,arc,2.5198421,0.634294209,36.34241186,1.60709347,0.915187457,52.43642303,0,4.269463062
56,6,88,Sphere_3_6_1_0_.jpg,sphere,curve,arc,4,2.094393333,120,8.39075819,0.139733553,8.0061496,0,4.669802904
56,6,89,Sphere_1_2_1_0_.jpg,sphere,curve,arc,2.5198421,0.634294209,36.34241186,1.598568233,0.107404275,6.153816826,0,2.652519226
56,6,90,Sphere_1_2_(Neg)4_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.460105321,0,0,0,0.569370031
56,6,91,Plane_2_2_.jpg,plane,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,0.832769156
56,6,92,Plane_1_0_(Neg)4_0_.jpg,plane,curve,arc,2.5198421,0.349065556,20,0.880446945,0.422274237,24.19455203,1,1.386445999
56,6,93,gPlane_0_5_2_.jpg,plane,curve,geo,2,1.553697159,89.02036507,3.107305299,0.245008896,14.03798753,1,0.719815969
56,6,94,Sphere_1_4_.jpg,sphere,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,0.769128084
56,6,95,Plane_0_2_.jpg,plane,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,0.700948954
56,6,96,Sphere_0_5_(Neg)1_.jpg,sphere,line,arc,2,1.553697159,89.02,3.090284158,0,0,0,1.131689072
56,6,97,Plane_2_6_1_.jpg,plane,line,arc,3.174802104,2.094393333,120,6.612671588,0,0,1,0.752261877
56,6,98,Plane_1_1_4_.jpg,plane,line,arc,2.5198421,0.470542517,26.96,1.083159239,0,0,1,0.634562016
56,6,99,Plane_1_1_(Neg)2_.jpg,plane,line,arc,2.5198421,0.470542517,26.96,1.159750909,0,0,1,0.48385787
56,6,100,Plane_0_5_.jpg,plane,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,0.432506084
56,6,101,Sphere_2_6_(Neg)2_.jpg,sphere,line,arc,3.174802104,2.094393333,120,6.503803758,0,0,0,0.433624983
56,6,102,Sphere_2_0_2_.jpg,sphere,line,arc,3.174802104,0.349065556,20,1.083967293,0,0,0,0.700321913
56,6,103,gPlane_1_3_2_.jpg,plane,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.219448049,12.57345767,1,1.06682992
56,6,104,Plane_1_5_.jpg,plane,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,0.719639063
56,6,105,Sphere_2_6_(Neg)1_.jpg,sphere,line,arc,3.174802104,2.094393333,120,6.612671588,0,0,0,0.666451931
56,6,106,Sphere_0_4_5_.jpg,sphere,line,arc,2,1.15258907,66.039,1.996303435,0,0,0,0.548321009
56,6,107,Sphere_2_1_4_0_.jpg,sphere,curve,arc,3.174802104,0.470542517,26.96012309,1.496550876,0.425084446,24.35556526,0,0.553146839
56,6,108,Sphere_0_5_.jpg,sphere,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,2.101026058
56,6,109,Plane_3_2_.jpg,plane,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,0.60332799
56,6,110,gSphere_1_5_(Neg)3_.jpg,sphere,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.368501074,21.11357413,1,4.018146992
56,6,111,Plane_0_1_2_.jpg,plane,line,arc,2,0.470542517,26.96,0.920494906,0,0,1,1.084116936
56,6,112,Sphere_3_6_2_.jpg,sphere,line,arc,4,2.094393333,120,8.194279259,0,0,0,1.969619036
56,6,113,Plane_3_6_3_.jpg,plane,line,arc,4,2.094393333,120,7.967341441,0,0,1,1.881441832
56,6,114,gSphere_3_5_(Neg)1_.jpg,sphere,curve,geo,4,1.553697159,89.02036507,6.214610597,0.122313568,7.008057157,0,3.651615858
56,6,115,Sphere_2_0_(Neg)2_0_.jpg,sphere,curve,arc,3.174802104,0.349065556,20,1.108435669,0.211060151,12.09286607,0,0.835941076
56,6,116,gSphere_1_1_2_.jpg,sphere,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.212401801,12.16973701,1,2.836473942
56,6,117,gPlane_0_0_1_.jpg,plane,curve,geo,2,0.349065556,20,0.698111111,0.105521091,6.045918257,0,1.868617058
56,6,118,Plane_0_2_(Neg)1_.jpg,plane,line,arc,2,0.634294209,36.342,1.261603225,0,0,1,0.469426155
56,6,119,gPlane_0_3_(Neg)1_.jpg,plane,curve,geo,2,0.855032498,48.98979486,1.710016006,0.109668837,6.283566828,0,2.069827795
56,6,120,Sphere_2_4_1_1_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.661283895,0.193713386,11.09896885,0,1.218708038
56,6,121,Plane_3_0_2_0_.jpg,plane,curve,arc,4,0.349065556,20,1.396541431,0.211060151,12.09286607,0,0.868549109
56,6,122,Sphere_0_4_(Neg)5_0_.jpg,sphere,curve,arc,2,1.15258907,66.03854498,2.345603724,0.57425566,32.90245344,1,1.102982044
56,6,123,gSphere_2_0_2_.jpg,sphere,curve,geo,3.174802104,0.349065556,20,1.108182312,0.211060151,12.09286607,1,0.885784864
56,6,124,Plane_2_0_.jpg,plane,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,0.502563953
56,6,125,Plane_3_3_(Neg)2_.jpg,plane,line,arc,4,0.855032498,48.99,3.345300499,0,0,1,0.535377979
56,6,126,Plane_1_2_(Neg)1_.jpg,plane,line,arc,2.5198421,0.634294209,36.342,1.589520459,0,0,1,0.401916027
56,6,127,gSphere_2_6_4_.jpg,sphere,curve,geo,3.174802104,2.094393333,120,6.649093873,0.566185628,32.44007428,0,5.769691944
56,6,128,Plane_2_3_(Neg)4_1_.jpg,plane,curve,arc,3.174802104,0.855032498,48.98979486,2.730501283,0.747730412,42.84183301,1,1.768094063
56,6,129,gSphere_0_4_3_.jpg,sphere,curve,geo,2,1.15258907,66.03854498,2.305112101,0.342684046,19.6343661,1,8.531960964
56,6,130,Plane_1_0_.jpg,plane,line,geo,2.5198421,0.349065556,20,0.879564884,0,0,1,1.51941514
56,6,131,Plane_3_0_4_.jpg,plane,line,arc,4,0.349065556,20,1.275519485,0,0,1,0.653079987
56,6,132,Sphere_2_4_3_1_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.679604992,0.582562877,33.37842237,0,2.731761932
56,6,133,Sphere_0_4_(Neg)5_.jpg,sphere,line,arc,2,1.15258907,66.039,1.996303435,0,0,0,0.669388056
56,6,134,Plane_0_1_3_.jpg,plane,line,arc,2,0.470542517,26.96,0.895002108,0,0,1,1.369623899
56,6,135,Sphere_3_6_1_.jpg,sphere,line,arc,4,2.094393333,120,8.331444129,0,0,0,1.533594847
56,6,136,Plane_0_2_(Neg)3_.jpg,plane,line,arc,2,0.634294209,36.342,1.20646835,0,0,1,0.552855968
56,6,137,Sphere_3_5_.jpg,sphere,line,geo,4,1.553697159,89.02,6.214610597,0,0,1,0.618524075
56,6,138,Sphere_0_6_(Neg)2_.jpg,sphere,line,arc,2,2.094393333,120,4.097139629,0,0,0,0.484992981
56,6,139,Plane_1_6_.jpg,plane,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,1.23189497
56,6,140,Plane_3_6_(Neg)5_1_.jpg,plane,curve,arc,4,2.094393333,120,8.763033395,1.213271442,69.51539174,1,1.032186985
56,6,141,Plane_2_6_.jpg,plane,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,0.519597054
56,6,142,gSphere_1_2_5_.jpg,sphere,curve,geo,2.5198421,0.634294209,36.34241186,1.598275464,0.538345563,30.84495473,0,11.43558908
56,6,143,Plane_0_6_.jpg,plane,line,geo,2,2.094393333,120,4.188666667,0,0,1,0.603297949
56,6,144,Sphere_0_6_.jpg,sphere,line,geo,2,2.094393333,120,4.188666667,0,0,1,0.65308404
56,6,145,Plane_3_4_(Neg)5_.jpg,plane,line,arc,4,1.15258907,66.039,3.992606871,0,0,1,0.599274158
56,6,146,Sphere_1_6_4_1_.jpg,sphere,curve,arc,2.5198421,2.094393333,120,5.424834216,0.962515567,55.14812628,0,4.282461166
56,6,147,Plane_0_1_.jpg,plane,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,0.653224945
56,6,148,Sphere_1_4_(Neg)5_1_.jpg,sphere,curve,arc,2.5198421,1.15258907,66.03854498,2.955275506,0.976234621,55.93417086,0,4.619043112
56,6,149,Sphere_3_5_(Neg)5_.jpg,sphere,line,arc,4,1.553697159,89.02,5.382058635,0,0,0,1.634829998
56,6,150,Plane_2_0_(Neg)3_1_.jpg,plane,curve,arc,3.174802104,0.349065556,20,1.108774272,0.538282545,30.84134405,1,5.966266871
56,6,151,Plane_1_3_(Neg)4_.jpg,plane,line,arc,2.5198421,0.855032498,48.99,1.968230959,0,0,1,1.201799154
56,6,152,gPlane_3_0_(Neg)4_.jpg,plane,curve,geo,4,0.349065556,20,1.396222222,0.422274237,24.19455203,1,0.853185177
56,6,153,gSphere_0_3_(Neg)1_.jpg,sphere,curve,geo,2,0.855032498,48.98979486,1.710016006,0.109668837,6.283566828,1,1.33545804
56,6,154,Plane_3_2_(Neg)4_0_.jpg,plane,curve,arc,4,0.634294209,36.34241186,2.545434765,0.430251051,24.65159019,0,0.769013882
56,6,155,Sphere_2_0_.jpg,sphere,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,0.835479975
56,6,156,Plane_2_4_.jpg,plane,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,0.55021596
56,6,157,Plane_3_2_5_1_.jpg,plane,curve,arc,4,0.634294209,36.34241186,2.551101865,0.915187457,52.43642303,1,0.852876902
56,6,158,Plane_3_6_4_.jpg,plane,line,arc,4,2.094393333,120,7.653116907,0,0,1,0.701306105
56,6,159,Plane_1_2_.jpg,plane,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,1.269555092
56,6,160,Plane_1_0_1_0_.jpg,plane,curve,arc,2.5198421,0.349065556,20,0.879614055,0.105521091,6.045918257,0,0.46852994
56,6,161,Plane_3_0_.jpg,plane,line,geo,4,0.349065556,20,1.396222222,0,0,1,0.53344512
56,6,162,Sphere_3_1_1_1_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.882306834,0.180513664,10.34267983,0,0.447569847
56,6,163,gPlane_3_5_2_.jpg,plane,curve,geo,4,1.553697159,89.02036507,6.214610597,0.245008896,14.03798753,1,0.819476843
56,6,164,gSphere_3_3_(Neg)5_.jpg,sphere,curve,geo,4,0.855032498,48.98979486,3.420032012,0.550779558,31.55737079,1,7.286360979
56,6,165,Sphere_3_4_.jpg,sphere,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,1.467298985
56,6,166,Sphere_2_3_(Neg)3_1_.jpg,sphere,curve,arc,3.174802104,0.855032498,48.98979486,2.723022085,0.560078708,32.09017327,0,0.949116945
56,6,167,Sphere_0_5_(Neg)4_0_.jpg,sphere,curve,arc,2,1.553697159,89.02036507,3.163334659,0.493278124,28.26277849,0,1.985577106
56,6,168,Plane_1_1_.jpg,plane,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,1.148547888
56,6,169,Plane_1_0_2_1_.jpg,plane,curve,arc,2.5198421,0.349065556,20,0.879765973,0.358802256,20.55787232,0,0.586906195
56,6,170,Sphere_0_2_.jpg,sphere,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,1.418868065
56,6,171,Sphere_3_1_(Neg)4_0_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.885535951,0.425084446,24.35556526,0,1.653162003
56,6,172,Sphere_1_1_(Neg)3_1_.jpg,sphere,curve,arc,2.5198421,0.470542517,26.96012309,1.186806556,0.541769015,31.04110426,0,0.618888855
56,6,173,Plane_0_3_.jpg,plane,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,0.80195713
56,6,174,Plane_1_4_.jpg,plane,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,0.669024944
56,6,175,gPlane_3_4_2_.jpg,plane,curve,geo,4,1.15258907,66.03854498,4.610224201,0.228102707,13.06933347,1,0.950289011
56,6,176,gSphere_1_6_5_.jpg,sphere,curve,geo,2.5198421,2.094393333,120,5.277389304,0.713689083,40.8914069,1,2.652554989
56,6,177,Plane_1_2_4_.jpg,plane,line,arc,2.5198421,0.634294209,36.342,1.460105321,0,0,1,0.699228048
56,6,178,Sphere_0_4_.jpg,sphere,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,0.96618104
56,6,179,Sphere_2_4_2_1_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.667909193,0.387774603,22.21786689,0,2.669080019
56,6,180,Sphere_1_0_.jpg,sphere,line,geo,2.5198421,0.349065556,20,0.879564884,0,0,1,0.681133986
56,6,181,Sphere_1_6_.jpg,sphere,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,1.085627079
56,6,182,gSphere_2_1_2_.jpg,sphere,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.212401801,12.16973701,1,0.681811094
56,6,183,gPlane_1_1_3_.jpg,plane,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.318687656,18.25947309,0,0.669242144
56,6,184,Sphere_2_3_.jpg,sphere,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,1.650171995
56,6,185,gSphere_1_0_(Neg)1_.jpg,sphere,curve,geo,2.5198421,0.349065556,20,0.879564884,0.105521091,6.045918257,1,0.486629009
56,6,186,Plane_1_1_(Neg)4_.jpg,plane,line,arc,2.5198421,0.470542517,26.96,1.083159239,0,0,1,1.135142803
56,6,187,gPlane_1_5_2_.jpg,plane,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.245008896,14.03798753,1,0.751871109
56,6,188,Sphere_1_1_2_0_.jpg,sphere,curve,arc,2.5198421,0.470542517,26.96012309,1.186150119,0.212401801,12.16973701,0,0.700716019
56,6,189,Sphere_1_1_.jpg,sphere,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,3.652715921
56,6,190,gSphere_2_5_3_.jpg,sphere,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.368501074,21.11357413,1,2.334547997
56,6,191,Plane_3_0_(Neg)1_0_.jpg,plane,curve,arc,4,0.349065556,20,1.396300275,0.105521091,6.045918257,0,0.66899395
56,6,192,gPlane_3_5_(Neg)2_.jpg,plane,curve,geo,4,1.553697159,89.02036507,6.214610597,0.245008896,14.03798753,1,0.602905035
56,6,193,Plane_2_2_4_1_.jpg,plane,curve,arc,3.174802104,0.634294209,36.34241186,2.020312911,0.731426787,41.90770332,1,0.902117014
56,6,194,gPlane_1_5_(Neg)4_.jpg,plane,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.493278124,28.26277849,1,0.586002111
56,6,195,gSphere_2_1_1_.jpg,sphere,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.106184508,6.083929315,1,1.352462053
56,6,196,gPlane_3_3_(Neg)5_.jpg,plane,curve,geo,4,0.855032498,48.98979486,3.420032012,0.550779558,31.55737079,1,0.65311718
56,6,197,Plane_0_4_4_1_.jpg,plane,curve,arc,2,1.15258907,66.03854498,2.329268874,0.77852643,44.60631638,1,0.715071201
56,6,198,gSphere_1_4_(Neg)2_.jpg,sphere,curve,geo,2.5198421,1.15258907,66.03854498,2.904259258,0.228102707,13.06933347,1,1.052690983
56,6,199,Sphere_2_5_.jpg,sphere,line,geo,3.174802104,1.553697159,89.02,4.9325397,0,0,1,0.535711765
56,6,200,Sphere_2_4_1_0_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.661283895,0.113949051,6.528805206,0,0.652491093
56,6,201,Plane_3_1_(Neg)1_0_.jpg,plane,curve,arc,4,0.470542517,26.96012309,1.882306834,0.106184508,6.083929315,0,0.986026049
56,6,202,Plane_2_3_.jpg,plane,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,0.502006054
56,6,203,Plane_2_3_(Neg)5_1_.jpg,plane,curve,arc,3.174802104,0.855032498,48.98979486,2.741379201,0.936325249,53.64753035,1,0.868893862
56,6,204,gPlane_3_4_1_.jpg,plane,curve,geo,4,1.15258907,66.03854498,4.610224201,0.113949051,6.528805206,1,2.71626997
56,6,205,Plane_3_0_5_1_.jpg,plane,curve,arc,4,0.349065556,20,1.398576203,0.897603532,51.42893752,1,5.669142008
56,6,206,gPlane_2_6_3_.jpg,plane,curve,geo,3.174802104,2.094393333,120,6.649093873,0.422025022,24.18027302,1,0.618417978
56,6,207,Plane_1_4_(Neg)3_.jpg,plane,line,arc,2.5198421,1.15258907,66.039,2.762123007,0,0,1,0.936181784
56,6,208,Sphere_3_5_3_1_.jpg,sphere,curve,arc,4,1.553697159,89.02036507,6.274599725,0.626451826,35.89307602,0,4.918482065
56,6,209,Plane_0_6_(Neg)4_1_.jpg,plane,curve,arc,2,2.094393333,120,4.305693771,0.962515567,55.14812628,1,1.235214949
56,6,210,Sphere_1_5_2_.jpg,sphere,line,arc,2.5198421,1.553697159,89.02,3.829413127,0,0,0,0.899479866
56,6,211,gPlane_0_1_3_.jpg,plane,curve,geo,2,0.470542517,26.96012309,0.941058074,0.318687656,18.25947309,1,2.999847174
56,6,212,gPlane_0_3_3_.jpg,plane,curve,geo,2,0.855032498,48.98979486,1.710016006,0.329458064,18.87657251,1,0.736116886
56,6,213,Sphere_2_5_(Neg)5_.jpg,sphere,line,arc,3.174802104,1.553697159,89.02,4.271742769,0,0,0,0.852617979
56,6,214,Plane_3_4_.jpg,plane,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,0.935204029
56,6,215,Sphere_2_5_(Neg)3_1_.jpg,sphere,curve,arc,3.174802104,1.553697159,89.02036507,4.980153102,0.626451826,35.89307602,1,0.636420965
56,6,216,Sphere_3_1_.jpg,sphere,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,1.283163071
56,6,217,Sphere_1_5_.jpg,sphere,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,1.752341986
56,6,218,Sphere_0_4_4_.jpg,sphere,line,arc,2,1.15258907,66.039,2.105836271,0,0,0,0.668710947
56,6,219,Sphere_3_1_(Neg)2_.jpg,sphere,line,arc,4,0.470542517,26.96,1.840989812,0,0,0,0.78612709
56,6,220,gSphere_2_0_(Neg)1_.jpg,sphere,curve,geo,3.174802104,0.349065556,20,1.108182312,0.105521091,6.045918257,1,0.600916147
56,6,221,Sphere_0_1_4_0_.jpg,sphere,curve,arc,2,0.470542517,26.96012309,0.942767976,0.425084446,24.35556526,0,0.56939292
56,6,222,Sphere_2_1_.jpg,sphere,line,geo,3.174802104,0.470542517,26.96,1.493836577,0,0,1,0.569491148
56,6,223,Sphere_0_6_4_1_.jpg,sphere,curve,arc,2,2.094393333,120,4.305693771,0.962515567,55.14812628,0,5.431418896
56,6,224,Sphere_0_1_(Neg)5_.jpg,sphere,line,arc,2,0.470542517,26.96,0.814987465,0,0,0,1.51711297
57,7,1,Plane_3_2_.jpg,plane,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,1.403012037
57,7,2,gPlane_2_1_(Neg)4_.jpg,plane,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.425084446,24.35556526,1,1.032653809
57,7,3,gSphere_0_4_5_.jpg,sphere,curve,geo,2,1.15258907,66.03854498,2.305112101,0.57425566,32.90245344,1,2.486085176
57,7,4,Sphere_1_6_.jpg,sphere,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,3.268441916
57,7,5,gSphere_3_4_5_.jpg,sphere,curve,geo,4,1.15258907,66.03854498,4.610224201,0.57425566,32.90245344,0,11.98511219
57,7,6,gSphere_1_1_1_.jpg,sphere,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.106184508,6.083929315,1,4.152081013
57,7,7,Plane_1_4_.jpg,plane,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,1.403018951
57,7,8,Plane_3_5_.jpg,plane,line,geo,4,1.553697159,89.02,6.214610597,0,0,1,1.735104084
57,7,9,gPlane_0_4_2_.jpg,plane,curve,geo,2,1.15258907,66.03854498,2.305112101,0.228102707,13.06933347,1,1.069484949
57,7,10,Plane_1_1_.jpg,plane,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,1.485203981
57,7,11,gSphere_3_0_(Neg)1_.jpg,sphere,curve,geo,4,0.349065556,20,1.396222222,0.105521091,6.045918257,0,5.586130857
57,7,12,Plane_1_5_.jpg,plane,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,1.251160145
57,7,13,gSphere_3_6_(Neg)4_.jpg,sphere,curve,geo,4,2.094393333,120,8.377333333,0.566185628,32.44007428,1,2.768471956
