subject_no,version,order,image,surface,planar,spherical,line_length,response,reaction_time,size,separation,pull,spin,point_sep_rad,rotation_angle,height
10,10,59,Plane_1_6_.jpg,plane,line,geo,5.2775449526038285,correct,0.568537951,1,6,0,NA,2.094395102393195,0,0
10,10,64,Plane_1_2_.jpg,plane,line,geo,1.5983226021622894,correct,0.702229023,1,2,0,NA,0.634294745014242,0,0
10,10,70,Plane_3_1_.jpg,plane,line,geo,1.8821716587896162,correct,1.069197893,3,1,0,NA,0.47054291469740406,0,0
10,10,71,Plane_0_3_.jpg,plane,line,geo,1.7100664402158188,correct,0.648578882,0,3,0,NA,0.8550332201079094,0,0
10,10,76,Plane_2_4_.jpg,plane,line,geo,3.6592452937801516,correct,0.81930685,2,4,0,NA,1.1525900430905907,0,0
10,10,96,Plane_2_1_.jpg,plane,line,geo,1.4938806355736838,correct,0.81791997,2,1,0,NA,0.47054291469740406,0,0
10,10,103,Plane_2_6_.jpg,plane,line,geo,6.649289977552004,correct,1.267318964,2,6,0,NA,2.094395102393195,0,0
10,10,106,Plane_1_1_.jpg,plane,line,geo,1.1856938462122941,correct,0.735700846,1,1,0,NA,0.47054291469740406,0,0
10,10,111,Plane_2_2_.jpg,plane,line,geo,2.013760290987017,incorrect,0.380590916,2,2,0,NA,0.634294745014242,0,0
10,10,123,Plane_0_1_.jpg,plane,line,geo,0.9410858293948081,correct,0.521332026,0,1,0,NA,0.47054291469740406,0,0
10,10,130,Plane_2_3_.jpg,plane,line,geo,2.7145612661341048,incorrect,0.089459181,2,3,0,NA,0.8550332201079094,0,0
10,10,133,Plane_3_6_.jpg,plane,line,geo,8.37758040957278,incorrect,0.685049057,3,6,0,NA,2.094395102393195,0,0
10,10,139,Plane_1_0_.jpg,plane,line,geo,0.8795908254339718,correct,0.467915058,1,0,0,NA,0.34906585039886595,0,0
10,10,144,Plane_1_3_.jpg,plane,line,geo,2.154548704746703,correct,0.436131001,1,3,0,NA,0.8550332201079094,0,0
10,10,151,Plane_3_3_.jpg,plane,line,geo,3.4201328804316375,correct,0.935962915,3,3,0,NA,0.8550332201079094,0,0
10,10,152,Plane_0_5_.jpg,plane,line,geo,3.107396943627315,correct,0.452604055,0,5,0,NA,1.5536984718136575,0,0
10,10,161,Plane_2_0_.jpg,plane,line,geo,1.1082149962586678,correct,0.782036066,2,0,0,NA,0.34906585039886595,0,0
10,10,170,Plane_1_5_.jpg,plane,line,geo,3.9150748196550467,incorrect,0.683759212,1,5,0,NA,1.5536984718136575,0,0
10,10,194,Plane_0_6_.jpg,plane,line,geo,4.18879020478639,correct,2.137202978,0,6,0,NA,2.094395102393195,0,0
10,10,197,Plane_3_5_.jpg,plane,line,geo,6.21479388725463,correct,0.820205212,3,5,0,NA,1.5536984718136575,0,0
10,10,209,Plane_2_5_.jpg,plane,line,geo,4.932685177196768,correct,0.41801405,2,5,0,NA,1.5536984718136575,0,0
10,10,214,Plane_3_4_.jpg,plane,line,geo,4.610360172362363,correct,0.537714005,3,4,0,NA,1.1525900430905907,0,0
10,10,216,Plane_3_2_.jpg,plane,line,geo,2.537178980056968,correct,0.46797514,3,2,0,NA,0.634294745014242,0,0
11,11,7,Plane_0_0_.jpg,plane,line,geo,0.6981317007977319,correct,1.168349981,0,0,0,NA,0.34906585039886595,0,0
11,11,23,Plane_3_0_.jpg,plane,line,geo,1.3962634015954638,correct,1.384908915,3,0,0,NA,0.34906585039886595,0,0
11,11,24,Plane_1_1_.jpg,plane,line,geo,1.1856938462122941,correct,1.533756018,1,1,0,NA,0.47054291469740406,0,0
11,11,28,Plane_0_4_.jpg,plane,line,geo,2.3051800861811813,correct,1.067670107,0,4,0,NA,1.1525900430905907,0,0
11,11,41,Plane_2_3_.jpg,plane,line,geo,2.7145612661341048,correct,0.735615969,2,3,0,NA,0.8550332201079094,0,0
11,11,42,Plane_1_0_.jpg,plane,line,geo,0.8795908254339718,correct,0.685387135,1,0,0,NA,0.34906585039886595,0,0
11,11,81,Plane_0_5_.jpg,plane,line,geo,3.107396943627315,correct,0.982713938,0,5,0,NA,1.5536984718136575,0,0
11,11,86,Plane_1_4_.jpg,plane,line,geo,2.9043449143781483,correct,0.768941879,1,4,0,NA,1.1525900430905907,0,0
11,11,96,Plane_0_2_.jpg,plane,line,geo,1.268589490028484,correct,0.665971994,0,2,0,NA,0.634294745014242,0,0
11,11,102,Plane_2_4_.jpg,plane,line,geo,3.6592452937801516,correct,2.698091984,2,4,0,NA,1.1525900430905907,0,0
11,11,105,Plane_0_1_.jpg,plane,line,geo,0.9410858293948081,correct,1.002485991,0,1,0,NA,0.47054291469740406,0,0
11,11,112,Plane_2_2_.jpg,plane,line,geo,2.013760290987017,correct,0.736651897,2,2,0,NA,0.634294745014242,0,0
11,11,115,Plane_2_5_.jpg,plane,line,geo,4.932685177196768,correct,0.470846891,2,5,0,NA,1.5536984718136575,0,0
11,11,116,Plane_2_1_.jpg,plane,line,geo,1.4938806355736838,correct,0.503347158,2,1,0,NA,0.47054291469740406,0,0
11,11,117,Plane_2_0_.jpg,plane,line,geo,1.1082149962586678,correct,0.466001987,2,0,0,NA,0.34906585039886595,0,0
11,11,124,Plane_1_5_.jpg,plane,line,geo,3.9150748196550467,correct,0.553500891,1,5,0,NA,1.5536984718136575,0,0
11,11,130,Plane_3_2_.jpg,plane,line,geo,2.537178980056968,correct,0.620028019,3,2,0,NA,0.634294745014242,0,0
11,11,133,Plane_1_2_.jpg,plane,line,geo,1.5983226021622894,correct,1.303977013,1,2,0,NA,0.634294745014242,0,0
11,11,164,Plane_0_3_.jpg,plane,line,geo,1.7100664402158188,correct,0.835494995,0,3,0,NA,0.8550332201079094,0,0
11,11,178,Plane_1_6_.jpg,plane,line,geo,5.2775449526038285,correct,0.519650936,1,6,0,NA,2.094395102393195,0,0
11,11,179,Plane_1_3_.jpg,plane,line,geo,2.154548704746703,correct,0.487118006,1,3,0,NA,0.8550332201079094,0,0
11,11,188,Plane_0_6_.jpg,plane,line,geo,4.18879020478639,correct,0.683549881,0,6,0,NA,2.094395102393195,0,0
11,11,191,Plane_3_6_.jpg,plane,line,geo,8.37758040957278,correct,0.637214184,3,6,0,NA,2.094395102393195,0,0
11,11,197,Plane_3_5_.jpg,plane,line,geo,6.21479388725463,correct,3.237251043,3,5,0,NA,1.5536984718136575,0,0
11,11,204,Plane_3_1_.jpg,plane,line,geo,1.8821716587896162,correct,0.933563948,3,1,0,NA,0.47054291469740406,0,0
11,11,214,Plane_3_4_.jpg,plane,line,geo,4.610360172362363,correct,0.487555981,3,4,0,NA,1.1525900430905907,0,0
11,11,220,Plane_3_3_.jpg,plane,line,geo,3.4201328804316375,correct,0.553052902,3,3,0,NA,0.8550332201079094,0,0
11,11,224,Plane_2_6_.jpg,plane,line,geo,6.649289977552004,correct,1.83739996,2,6,0,NA,2.094395102393195,0,0
13,13,5,Plane_1_6_.jpg,plane,line,geo,5.2775449526038285,correct,0.68404603,1,6,0,NA,2.094395102393195,0,0
13,13,9,Plane_3_1_.jpg,plane,line,geo,1.8821716587896162,correct,0.781800985,3,1,0,NA,0.47054291469740406,0,0
13,13,14,Plane_1_2_.jpg,plane,line,geo,1.5983226021622894,incorrect,1.301961184,1,2,0,NA,0.634294745014242,0,0
13,13,46,Plane_2_5_.jpg,plane,line,geo,4.932685177196768,correct,0.986129999,2,5,0,NA,1.5536984718136575,0,0
13,13,82,Plane_3_4_.jpg,plane,line,geo,4.610360172362363,correct,0.886132002,3,4,0,NA,1.1525900430905907,0,0
13,13,91,Plane_1_0_.jpg,plane,line,geo,0.8795908254339718,correct,0.569373131,1,0,0,NA,0.34906585039886595,0,0
13,13,96,Plane_2_4_.jpg,plane,line,geo,3.6592452937801516,correct,0.768055916,2,4,0,NA,1.1525900430905907,0,0
13,13,97,Plane_2_0_.jpg,plane,line,geo,1.1082149962586678,correct,0.617129087,2,0,0,NA,0.34906585039886595,0,0
13,13,101,Plane_2_2_.jpg,plane,line,geo,2.013760290987017,correct,0.769667864,2,2,0,NA,0.634294745014242,0,0
13,13,105,Plane_0_1_.jpg,plane,line,geo,0.9410858293948081,correct,0.732470036,0,1,0,NA,0.47054291469740406,0,0
13,13,107,Plane_1_4_.jpg,plane,line,geo,2.9043449143781483,correct,0.669540882,1,4,0,NA,1.1525900430905907,0,0
13,13,114,Plane_3_0_.jpg,plane,line,geo,1.3962634015954638,correct,0.71965313,3,0,0,NA,0.34906585039886595,0,0
13,13,123,Plane_1_1_.jpg,plane,line,geo,1.1856938462122941,correct,0.679593086,1,1,0,NA,0.47054291469740406,0,0
13,13,129,Plane_3_3_.jpg,plane,line,geo,3.4201328804316375,correct,0.683696985,3,3,0,NA,0.8550332201079094,0,0
13,13,135,Plane_0_5_.jpg,plane,line,geo,3.107396943627315,correct,0.586448908,0,5,0,NA,1.5536984718136575,0,0
13,13,140,Plane_0_6_.jpg,plane,line,geo,4.18879020478639,correct,0.768335104,0,6,0,NA,2.094395102393195,0,0
13,13,158,Plane_1_3_.jpg,plane,line,geo,2.154548704746703,correct,0.784947157,1,3,0,NA,0.8550332201079094,0,0
13,13,161,Plane_0_4_.jpg,plane,line,geo,2.3051800861811813,correct,1.469156981,0,4,0,NA,1.1525900430905907,0,0
13,13,164,Plane_1_5_.jpg,plane,line,geo,3.9150748196550467,correct,0.519539118,1,5,0,NA,1.5536984718136575,0,0
13,13,166,Plane_3_6_.jpg,plane,line,geo,8.37758040957278,correct,0.602950096,3,6,0,NA,2.094395102393195,0,0
13,13,171,Plane_3_2_.jpg,plane,line,geo,2.537178980056968,correct,0.686141014,3,2,0,NA,0.634294745014242,0,0
13,13,173,Plane_2_3_.jpg,plane,line,geo,2.7145612661341048,correct,0.568830967,2,3,0,NA,0.8550332201079094,0,0
13,13,180,Plane_0_3_.jpg,plane,line,geo,1.7100664402158188,correct,1.933694124,0,3,0,NA,0.8550332201079094,0,0
13,13,191,Plane_2_6_.jpg,plane,line,geo,6.649289977552004,correct,0.553312063,2,6,0,NA,2.094395102393195,0,0
13,13,194,Plane_2_1_.jpg,plane,line,geo,1.4938806355736838,correct,0.753169775,2,1,0,NA,0.47054291469740406,0,0
13,13,202,Plane_0_0_.jpg,plane,line,geo,0.6981317007977319,correct,0.568143845,0,0,0,NA,0.34906585039886595,0,0
13,13,210,Plane_3_5_.jpg,plane,line,geo,6.21479388725463,correct,0.536293983,3,5,0,NA,1.5536984718136575,0,0
13,13,220,Plane_0_2_.jpg,plane,line,geo,1.268589490028484,correct,0.603024006,0,2,0,NA,0.634294745014242,0,0
14,14,31,Plane_1_3_.jpg,plane,line,geo,2.154548704746703,correct,5.850258112,1,3,0,NA,0.8550332201079094,0,0
14,14,32,Plane_0_0_.jpg,plane,line,geo,0.6981317007977319,correct,1.552197933,0,0,0,NA,0.34906585039886595,0,0
14,14,40,Plane_1_2_.jpg,plane,line,geo,1.5983226021622894,correct,1.534046173,1,2,0,NA,0.634294745014242,0,0
14,14,43,Plane_2_2_.jpg,plane,line,geo,2.013760290987017,correct,1.25328207,2,2,0,NA,0.634294745014242,0,0
14,14,57,Plane_2_1_.jpg,plane,line,geo,1.4938806355736838,correct,2.636200905,2,1,0,NA,0.47054291469740406,0,0
14,14,65,Plane_3_0_.jpg,plane,line,geo,1.3962634015954638,correct,6.286249876,3,0,0,NA,0.34906585039886595,0,0
14,14,75,Plane_1_1_.jpg,plane,line,geo,1.1856938462122941,correct,8.58535099,1,1,0,NA,0.47054291469740406,0,0
14,14,77,Plane_1_5_.jpg,plane,line,geo,3.9150748196550467,correct,2.368358135,1,5,0,NA,1.5536984718136575,0,0
14,14,85,Plane_0_4_.jpg,plane,line,geo,2.3051800861811813,correct,3.186407089,0,4,0,NA,1.1525900430905907,0,0
14,14,96,Plane_3_5_.jpg,plane,line,geo,6.21479388725463,correct,9.668756008,3,5,0,NA,1.5536984718136575,0,0
14,14,98,Plane_0_1_.jpg,plane,line,geo,0.9410858293948081,correct,0.968024015,0,1,0,NA,0.47054291469740406,0,0
14,14,105,Plane_3_3_.jpg,plane,line,geo,3.4201328804316375,correct,0.919250011,3,3,0,NA,0.8550332201079094,0,0
14,14,122,Plane_3_4_.jpg,plane,line,geo,4.610360172362363,correct,0.900451183,3,4,0,NA,1.1525900430905907,0,0
14,14,128,Plane_1_4_.jpg,plane,line,geo,2.9043449143781483,correct,1.866676092,1,4,0,NA,1.1525900430905907,0,0
14,14,137,Plane_2_6_.jpg,plane,line,geo,6.649289977552004,correct,0.966960907,2,6,0,NA,2.094395102393195,0,0
14,14,138,Plane_3_1_.jpg,plane,line,geo,1.8821716587896162,correct,0.682060003,3,1,0,NA,0.47054291469740406,0,0
14,14,141,Plane_0_5_.jpg,plane,line,geo,3.107396943627315,correct,5.181220055,0,5,0,NA,1.5536984718136575,0,0
14,14,157,Plane_2_5_.jpg,plane,line,geo,4.932685177196768,correct,1.668555021,2,5,0,NA,1.5536984718136575,0,0
14,14,158,Plane_3_2_.jpg,plane,line,geo,2.537178980056968,correct,2.752321005,3,2,0,NA,0.634294745014242,0,0
14,14,165,Plane_1_6_.jpg,plane,line,geo,5.2775449526038285,correct,2.703095913,1,6,0,NA,2.094395102393195,0,0
14,14,168,Plane_3_6_.jpg,plane,line,geo,8.37758040957278,correct,1.019087791,3,6,0,NA,2.094395102393195,0,0
14,14,171,Plane_1_0_.jpg,plane,line,geo,0.8795908254339718,correct,1.203037977,1,0,0,NA,0.34906585039886595,0,0
14,14,175,Plane_0_3_.jpg,plane,line,geo,1.7100664402158188,correct,3.517173052,0,3,0,NA,0.8550332201079094,0,0
14,14,190,Plane_0_6_.jpg,plane,line,geo,4.18879020478639,correct,1.969707966,0,6,0,NA,2.094395102393195,0,0
14,14,200,Plane_2_0_.jpg,plane,line,geo,1.1082149962586678,correct,4.550466061,2,0,0,NA,0.34906585039886595,0,0
14,14,217,Plane_2_3_.jpg,plane,line,geo,2.7145612661341048,correct,1.052831888,2,3,0,NA,0.8550332201079094,0,0
14,14,218,Plane_0_2_.jpg,plane,line,geo,1.268589490028484,correct,0.784729958,0,2,0,NA,0.634294745014242,0,0
14,14,224,Plane_2_4_.jpg,plane,line,geo,3.6592452937801516,correct,1.018884897,2,4,0,NA,1.1525900430905907,0,0
21,21,2,Plane_3_1_.jpg,plane,line,geo,1.8821716587896162,correct,0.819636822,3,1,0,NA,0.47054291469740406,0,0
21,21,9,Plane_2_6_.jpg,plane,line,geo,6.649289977552004,correct,0.817407846,2,6,0,NA,2.094395102393195,0,0
21,21,26,Plane_0_3_.jpg,plane,line,geo,1.7100664402158188,correct,1.4362108710000001,0,3,0,NA,0.8550332201079094,0,0
21,21,27,Plane_0_6_.jpg,plane,line,geo,4.18879020478639,correct,1.933804989,0,6,0,NA,2.094395102393195,0,0
21,21,45,Plane_1_4_.jpg,plane,line,geo,2.9043449143781483,correct,1.318351984,1,4,0,NA,1.1525900430905907,0,0
21,21,56,Plane_1_3_.jpg,plane,line,geo,2.154548704746703,correct,1.985481024,1,3,0,NA,0.8550332201079094,0,0
21,21,65,Plane_0_0_.jpg,plane,line,geo,0.6981317007977319,correct,1.368140936,0,0,0,NA,0.34906585039886595,0,0
21,21,71,Plane_1_2_.jpg,plane,line,geo,1.5983226021622894,correct,0.867921829,1,2,0,NA,0.634294745014242,0,0
21,21,72,Plane_0_4_.jpg,plane,line,geo,2.3051800861811813,correct,1.58562994,0,4,0,NA,1.1525900430905907,0,0
21,21,88,Plane_1_6_.jpg,plane,line,geo,5.2775449526038285,correct,0.918473959,1,6,0,NA,2.094395102393195,0,0
21,21,89,Plane_0_2_.jpg,plane,line,geo,1.268589490028484,correct,1.150547981,0,2,0,NA,0.634294745014242,0,0
21,21,102,Plane_0_1_.jpg,plane,line,geo,0.9410858293948081,correct,2.784701109,0,1,0,NA,0.47054291469740406,0,0
21,21,104,Plane_0_5_.jpg,plane,line,geo,3.107396943627315,correct,1.085031986,0,5,0,NA,1.5536984718136575,0,0
21,21,106,Plane_3_6_.jpg,plane,line,geo,8.37758040957278,correct,0.703538895,3,6,0,NA,2.094395102393195,0,0
21,21,121,Plane_2_2_.jpg,plane,line,geo,2.013760290987017,correct,2.163917065,2,2,0,NA,0.634294745014242,0,0
21,21,132,Plane_1_0_.jpg,plane,line,geo,0.8795908254339718,correct,0.78588891,1,0,0,NA,0.34906585039886595,0,0
21,21,138,Plane_3_2_.jpg,plane,line,geo,2.537178980056968,correct,0.80093503,3,2,0,NA,0.634294745014242,0,0
21,21,143,Plane_2_4_.jpg,plane,line,geo,3.6592452937801516,correct,0.817234039,2,4,0,NA,1.1525900430905907,0,0
21,21,147,Plane_3_4_.jpg,plane,line,geo,4.610360172362363,correct,0.55391407,3,4,0,NA,1.1525900430905907,0,0
21,21,164,Plane_3_3_.jpg,plane,line,geo,3.4201328804316375,correct,0.953742027,3,3,0,NA,0.8550332201079094,0,0
21,21,173,Plane_1_5_.jpg,plane,line,geo,3.9150748196550467,correct,0.937317133,1,5,0,NA,1.5536984718136575,0,0
21,21,182,Plane_1_1_.jpg,plane,line,geo,1.1856938462122941,correct,2.153299093,1,1,0,NA,0.47054291469740406,0,0
21,21,187,Plane_3_0_.jpg,plane,line,geo,1.3962634015954638,correct,1.198882818,3,0,0,NA,0.34906585039886595,0,0
21,21,207,Plane_2_3_.jpg,plane,line,geo,2.7145612661341048,correct,0.965592861,2,3,0,NA,0.8550332201079094,0,0
21,21,212,Plane_3_5_.jpg,plane,line,geo,6.21479388725463,correct,1.001482964,3,5,0,NA,1.5536984718136575,0,0
21,21,214,Plane_2_5_.jpg,plane,line,geo,4.932685177196768,correct,1.954437017,2,5,0,NA,1.5536984718136575,0,0
21,21,219,Plane_2_0_.jpg,plane,line,geo,1.1082149962586678,correct,0.785408974,2,0,0,NA,0.34906585039886595,0,0
21,21,221,Plane_2_1_.jpg,plane,line,geo,1.4938806355736838,correct,1.201845169,2,1,0,NA,0.47054291469740406,0,0
22,22,12,Plane_1_5_.jpg,plane,line,geo,3.9150748196550467,correct,0.728435993,1,5,0,NA,1.5536984718136575,0,0
22,22,13,Plane_2_5_.jpg,plane,line,geo,4.932685177196768,correct,1.034729958,2,5,0,NA,1.5536984718136575,0,0
22,22,15,Plane_0_3_.jpg,plane,line,geo,1.7100664402158188,correct,0.83136797,0,3,0,NA,0.8550332201079094,0,0
22,22,16,Plane_1_6_.jpg,plane,line,geo,5.2775449526038285,correct,0.634846926,1,6,0,NA,2.094395102393195,0,0
22,22,19,Plane_2_2_.jpg,plane,line,geo,2.013760290987017,correct,0.702075958,2,2,0,NA,0.634294745014242,0,0
22,22,21,Plane_2_3_.jpg,plane,line,geo,2.7145612661341048,correct,0.783379078,2,3,0,NA,0.8550332201079094,0,0
22,22,33,Plane_3_5_.jpg,plane,line,geo,6.21479388725463,correct,0.552788019,3,5,0,NA,1.5536984718136575,0,0
22,22,41,Plane_3_6_.jpg,plane,line,geo,8.37758040957278,correct,0.569873095,3,6,0,NA,2.094395102393195,0,0
22,22,44,Plane_0_6_.jpg,plane,line,geo,4.18879020478639,correct,0.465803862,0,6,0,NA,2.094395102393195,0,0
22,22,53,Plane_1_4_.jpg,plane,line,geo,2.9043449143781483,correct,1.053570032,1,4,0,NA,1.1525900430905907,0,0
22,22,55,Plane_1_3_.jpg,plane,line,geo,2.154548704746703,correct,0.571316004,1,3,0,NA,0.8550332201079094,0,0
22,22,77,Plane_3_2_.jpg,plane,line,geo,2.537178980056968,correct,1.001307964,3,2,0,NA,0.634294745014242,0,0
22,22,89,Plane_0_1_.jpg,plane,line,geo,0.9410858293948081,incorrect,2.5015769,0,1,0,NA,0.47054291469740406,0,0
22,22,91,Plane_1_2_.jpg,plane,line,geo,1.5983226021622894,correct,1.43463397,1,2,0,NA,0.634294745014242,0,0
22,22,92,Plane_3_3_.jpg,plane,line,geo,3.4201328804316375,correct,0.637485027,3,3,0,NA,0.8550332201079094,0,0
22,22,114,Plane_0_2_.jpg,plane,line,geo,1.268589490028484,correct,0.769788027,0,2,0,NA,0.634294745014242,0,0
22,22,119,Plane_0_0_.jpg,plane,line,geo,0.6981317007977319,correct,0.598638058,0,0,0,NA,0.34906585039886595,0,0
22,22,134,Plane_2_1_.jpg,plane,line,geo,1.4938806355736838,incorrect,0.868701935,2,1,0,NA,0.47054291469740406,0,0
22,22,135,Plane_2_4_.jpg,plane,line,geo,3.6592452937801516,correct,0.902554989,2,4,0,NA,1.1525900430905907,0,0
22,22,139,Plane_3_1_.jpg,plane,line,geo,1.8821716587896162,correct,1.334414959,3,1,0,NA,0.47054291469740406,0,0
22,22,148,Plane_2_6_.jpg,plane,line,geo,6.649289977552004,correct,0.636102915,2,6,0,NA,2.094395102393195,0,0
22,22,164,Plane_1_0_.jpg,plane,line,geo,0.8795908254339718,incorrect,0.701414108,1,0,0,NA,0.34906585039886595,0,0
22,22,184,Plane_1_1_.jpg,plane,line,geo,1.1856938462122941,correct,0.835321188,1,1,0,NA,0.47054291469740406,0,0
22,22,204,Plane_2_0_.jpg,plane,line,geo,1.1082149962586678,incorrect,2.554792166,2,0,0,NA,0.34906585039886595,0,0
22,22,205,Plane_0_5_.jpg,plane,line,geo,3.107396943627315,incorrect,0.033761978,0,5,0,NA,1.5536984718136575,0,0
22,22,207,Plane_0_4_.jpg,plane,line,geo,2.3051800861811813,correct,0.602874994,0,4,0,NA,1.1525900430905907,0,0
22,22,216,Plane_3_4_.jpg,plane,line,geo,4.610360172362363,correct,1.086085081,3,4,0,NA,1.1525900430905907,0,0
22,22,217,Plane_3_0_.jpg,plane,line,geo,1.3962634015954638,correct,0.65300703,3,0,0,NA,0.34906585039886595,0,0
23,23,6,Plane_2_6_.jpg,plane,line,geo,6.649289977552004,correct,1.969023943,2,6,0,NA,2.094395102393195,0,0
23,23,32,Plane_3_3_.jpg,plane,line,geo,3.4201328804316375,correct,1.251798868,3,3,0,NA,0.8550332201079094,0,0
23,23,55,Plane_1_3_.jpg,plane,line,geo,2.154548704746703,correct,2.996203899,1,3,0,NA,0.8550332201079094,0,0
23,23,57,Plane_2_3_.jpg,plane,line,geo,2.7145612661341048,correct,1.652494907,2,3,0,NA,0.8550332201079094,0,0
23,23,64,Plane_0_1_.jpg,plane,line,geo,0.9410858293948081,correct,0.951761007,0,1,0,NA,0.47054291469740406,0,0
23,23,76,Plane_3_4_.jpg,plane,line,geo,4.610360172362363,correct,0.951735973,3,4,0,NA,1.1525900430905907,0,0
23,23,95,Plane_3_5_.jpg,plane,line,geo,6.21479388725463,correct,1.763820887,3,5,0,NA,1.5536984718136575,0,0
23,23,111,Plane_1_6_.jpg,plane,line,geo,5.2775449526038285,correct,0.90171504,1,6,0,NA,2.094395102393195,0,0
23,23,114,Plane_0_6_.jpg,plane,line,geo,4.18879020478639,correct,1.202991009,0,6,0,NA,2.094395102393195,0,0
23,23,117,Plane_1_0_.jpg,plane,line,geo,0.8795908254339718,correct,0.868374109,1,0,0,NA,0.34906585039886595,0,0
23,23,119,Plane_2_4_.jpg,plane,line,geo,3.6592452937801516,correct,0.636173964,2,4,0,NA,1.1525900430905907,0,0
23,23,122,Plane_3_6_.jpg,plane,line,geo,8.37758040957278,correct,1.234440088,3,6,0,NA,2.094395102393195,0,0
23,23,124,Plane_2_5_.jpg,plane,line,geo,4.932685177196768,correct,2.035346031,2,5,0,NA,1.5536984718136575,0,0
23,23,141,Plane_3_0_.jpg,plane,line,geo,1.3962634015954638,correct,0.818897009,3,0,0,NA,0.34906585039886595,0,0
23,23,157,Plane_1_5_.jpg,plane,line,geo,3.9150748196550467,correct,2.551756144,1,5,0,NA,1.5536984718136575,0,0
23,23,163,Plane_0_4_.jpg,plane,line,geo,2.3051800861811813,correct,0.835094213,0,4,0,NA,1.1525900430905907,0,0
23,23,168,Plane_2_2_.jpg,plane,line,geo,2.013760290987017,correct,0.768846989,2,2,0,NA,0.634294745014242,0,0
23,23,175,Plane_3_1_.jpg,plane,line,geo,1.8821716587896162,correct,0.60089612,3,1,0,NA,0.47054291469740406,0,0
23,23,178,Plane_0_2_.jpg,plane,line,geo,1.268589490028484,correct,0.644683123,0,2,0,NA,0.634294745014242,0,0
23,23,180,Plane_0_3_.jpg,plane,line,geo,1.7100664402158188,correct,1.318320036,0,3,0,NA,0.8550332201079094,0,0
23,23,184,Plane_1_1_.jpg,plane,line,geo,1.1856938462122941,correct,0.584690094,1,1,0,NA,0.47054291469740406,0,0
23,23,191,Plane_1_2_.jpg,plane,line,geo,1.5983226021622894,correct,0.469429016,1,2,0,NA,0.634294745014242,0,0
23,23,197,Plane_1_4_.jpg,plane,line,geo,2.9043449143781483,correct,0.716490984,1,4,0,NA,1.1525900430905907,0,0
23,23,198,Plane_0_0_.jpg,plane,line,geo,0.6981317007977319,correct,0.668475151,0,0,0,NA,0.34906585039886595,0,0
23,23,208,Plane_2_0_.jpg,plane,line,geo,1.1082149962586678,correct,0.684293985,2,0,0,NA,0.34906585039886595,0,0
23,23,209,Plane_0_5_.jpg,plane,line,geo,3.107396943627315,correct,0.500476122,0,5,0,NA,1.5536984718136575,0,0
23,23,212,Plane_3_2_.jpg,plane,line,geo,2.537178980056968,correct,0.597777128,3,2,0,NA,0.634294745014242,0,0
23,23,218,Plane_2_1_.jpg,plane,line,geo,1.4938806355736838,correct,1.114028931,2,1,0,NA,0.47054291469740406,0,0
24,24,18,Plane_0_4_.jpg,plane,line,geo,2.3051800861811813,correct,1.018444061,0,4,0,NA,1.1525900430905907,0,0
24,24,35,Plane_0_0_.jpg,plane,line,geo,0.6981317007977319,correct,1.169178009,0,0,0,NA,0.34906585039886595,0,0
24,24,38,Plane_2_4_.jpg,plane,line,geo,3.6592452937801516,correct,1.100777864,2,4,0,NA,1.1525900430905907,0,0
24,24,42,Plane_3_6_.jpg,plane,line,geo,8.37758040957278,correct,0.896833897,3,6,0,NA,2.094395102393195,0,0
24,24,45,Plane_0_5_.jpg,plane,line,geo,3.107396943627315,correct,0.764927864,0,5,0,NA,1.5536984718136575,0,0
24,24,46,Plane_3_5_.jpg,plane,line,geo,6.21479388725463,correct,0.700587034,3,5,0,NA,1.5536984718136575,0,0
24,24,54,Plane_2_5_.jpg,plane,line,geo,4.932685177196768,correct,1.068076134,2,5,0,NA,1.5536984718136575,0,0
24,24,56,Plane_1_0_.jpg,plane,line,geo,0.8795908254339718,correct,0.927702904,1,0,0,NA,0.34906585039886595,0,0
24,24,57,Plane_3_0_.jpg,plane,line,geo,1.3962634015954638,correct,0.701498985,3,0,0,NA,0.34906585039886595,0,0
24,24,60,Plane_0_3_.jpg,plane,line,geo,1.7100664402158188,correct,0.668376923,0,3,0,NA,0.8550332201079094,0,0
24,24,70,Plane_2_1_.jpg,plane,line,geo,1.4938806355736838,correct,0.967326164,2,1,0,NA,0.47054291469740406,0,0
24,24,71,Plane_1_5_.jpg,plane,line,geo,3.9150748196550467,correct,0.598080873,1,5,0,NA,1.5536984718136575,0,0
24,24,85,Plane_2_2_.jpg,plane,line,geo,2.013760290987017,correct,0.518066883,2,2,0,NA,0.634294745014242,0,0
24,24,87,Plane_1_4_.jpg,plane,line,geo,2.9043449143781483,correct,0.768084049,1,4,0,NA,1.1525900430905907,0,0
24,24,98,Plane_3_1_.jpg,plane,line,geo,1.8821716587896162,correct,0.701549053,3,1,0,NA,0.47054291469740406,0,0
24,24,111,Plane_3_2_.jpg,plane,line,geo,2.537178980056968,correct,2.101114988,3,2,0,NA,0.634294745014242,0,0
24,24,130,Plane_1_1_.jpg,plane,line,geo,1.1856938462122941,correct,1.382698059,1,1,0,NA,0.47054291469740406,0,0
24,24,134,Plane_2_0_.jpg,plane,line,geo,1.1082149962586678,correct,0.667766094,2,0,0,NA,0.34906585039886595,0,0
