subject_no,trial,image,surface,planar,spherical,response,reaction_time,correct_ans,given_ans,size,separation,pull,spin,point_sep_rad,rotation_angle,height,line_length,curvature
39,42,Plane_0_5_.jpg,plane,line,geo,correct,2.269591808,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
39,45,Plane_0_1_.jpg,plane,line,geo,correct,2.269668102,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
39,46,Plane_0_3_.jpg,plane,line,geo,correct,2.30294013,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
40,1,Plane_0_0_.jpg,plane,line,geo,correct,3.802894115,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
40,3,Plane_0_2_.jpg,plane,line,geo,correct,4.202785969,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
40,12,Plane_0_3_.jpg,plane,line,geo,correct,4.869889975,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
40,22,Plane_0_1_.jpg,plane,line,geo,correct,2.302917004,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
40,27,Plane_0_5_.jpg,plane,line,geo,correct,2.236415148,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
40,38,Plane_0_6_.jpg,plane,line,geo,correct,2.569638968,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
40,44,Plane_0_4_.jpg,plane,line,geo,correct,3.502669096,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
41,1,Plane_0_6_.jpg,plane,line,geo,correct,3.236140966,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
41,2,Plane_0_2_.jpg,plane,line,geo,correct,3.769866943,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
41,7,Plane_0_4_.jpg,plane,line,geo,correct,2.202658892,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
41,19,Plane_0_5_.jpg,plane,line,geo,correct,2.23613286,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
41,27,Plane_0_3_.jpg,plane,line,geo,correct,2.469543934,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
41,37,Plane_0_1_.jpg,plane,line,geo,correct,1.869606972,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
41,41,Plane_0_0_.jpg,plane,line,geo,correct,2.8695311549999998,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
42,6,Plane_0_3_.jpg,plane,line,geo,correct,2.302729845,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
42,14,Plane_0_6_.jpg,plane,line,geo,correct,1.936258078,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
42,18,Plane_0_5_.jpg,plane,line,geo,correct,2.102900982,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
42,30,Plane_0_0_.jpg,plane,line,geo,correct,1.802872896,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
42,40,Plane_0_1_.jpg,plane,line,geo,correct,2.069624186,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
42,44,Plane_0_4_.jpg,plane,line,geo,correct,1.902858019,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
42,46,Plane_0_2_.jpg,plane,line,geo,correct,1.636130095,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
44,2,Plane_0_1_.jpg,plane,line,geo,correct,2.769556046,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
44,4,Plane_0_0_.jpg,plane,line,geo,correct,3.669578791,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
44,7,Plane_0_6_.jpg,plane,line,geo,correct,2.202909946,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
44,15,Plane_0_5_.jpg,plane,line,geo,correct,1.736216068,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
44,19,Plane_0_2_.jpg,plane,line,geo,correct,2.136307955,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
44,31,Plane_0_4_.jpg,plane,line,geo,correct,3.402832031,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
44,56,Plane_0_3_.jpg,plane,line,geo,correct,4.002966881,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
45,27,Plane_0_2_.jpg,plane,line,geo,correct,13.97002101,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
45,29,Plane_0_3_.jpg,plane,line,geo,correct,6.903048992,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
45,34,Plane_0_4_.jpg,plane,line,geo,correct,5.169656038,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
45,44,Plane_0_6_.jpg,plane,line,geo,correct,7.536437035,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
45,45,Plane_0_1_.jpg,plane,line,geo,correct,5.603096962,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
45,46,Plane_0_0_.jpg,plane,line,geo,correct,5.136366129,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
45,52,Plane_0_5_.jpg,plane,line,geo,correct,6.269795895,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
47,3,Plane_0_1_.jpg,plane,line,geo,correct,3.402809143,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
47,5,Plane_0_6_.jpg,plane,line,geo,correct,3.63618207,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
47,28,Plane_0_5_.jpg,plane,line,geo,correct,2.602710009,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
47,30,Plane_0_4_.jpg,plane,line,geo,correct,3.167149067,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
47,31,Plane_0_0_.jpg,plane,line,geo,correct,2.469573975,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
47,32,Plane_0_3_.jpg,plane,line,geo,correct,2.367139816,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
47,44,Plane_0_2_.jpg,plane,line,geo,correct,2.936205864,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
48,7,Plane_0_2_.jpg,plane,line,geo,correct,2.569597006,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
48,14,Plane_0_0_.jpg,plane,line,geo,correct,2.384119987,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
48,17,Plane_0_4_.jpg,plane,line,geo,correct,2.013318062,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
48,29,Plane_0_6_.jpg,plane,line,geo,correct,2.049263954,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
48,42,Plane_0_3_.jpg,plane,line,geo,correct,2.920141935,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
48,50,Plane_0_1_.jpg,plane,line,geo,correct,2.753957033,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
48,54,Plane_0_5_.jpg,plane,line,geo,correct,2.799558163,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
49,6,Plane_0_5_.jpg,plane,line,geo,correct,1.502990007,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
49,28,Plane_0_6_.jpg,plane,line,geo,correct,1.30279088,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
49,36,Plane_0_1_.jpg,plane,line,geo,correct,1.269512177,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
49,38,Plane_0_4_.jpg,plane,line,geo,correct,1.302840948,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
49,42,Plane_0_2_.jpg,plane,line,geo,correct,1.236166,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
49,48,Plane_0_3_.jpg,plane,line,geo,correct,1.53610301,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
49,50,Plane_0_0_.jpg,plane,line,geo,correct,1.469236135,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
52,23,Plane_0_2_.jpg,plane,line,geo,correct,2.324827909,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
52,25,Plane_0_5_.jpg,plane,line,geo,correct,1.907066107,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
52,28,Plane_0_1_.jpg,plane,line,geo,correct,2.670994997,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
52,34,Plane_0_4_.jpg,plane,line,geo,correct,2.153814077,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
52,35,Plane_0_6_.jpg,plane,line,geo,correct,1.893394947,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
52,43,Plane_0_3_.jpg,plane,line,geo,correct,1.491012096,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
52,50,Plane_0_0_.jpg,plane,line,geo,correct,1.438975096,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
53,1,Plane_0_3_.jpg,plane,line,geo,correct,3.002892017,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
53,9,Plane_0_2_.jpg,plane,line,geo,correct,1.869462967,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
53,12,Plane_0_0_.jpg,plane,line,geo,correct,1.802790165,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
53,16,Plane_0_1_.jpg,plane,line,geo,correct,1.569527149,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
53,27,Plane_0_4_.jpg,plane,line,geo,correct,1.269538879,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
53,40,Plane_0_6_.jpg,plane,line,geo,correct,1.669418812,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
53,42,Plane_0_5_.jpg,plane,line,geo,correct,1.369477034,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
55,6,Plane_0_2_.jpg,plane,line,geo,correct,1.861136913,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
55,14,Plane_0_6_.jpg,plane,line,geo,correct,3.53995204,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
55,18,Plane_0_3_.jpg,plane,line,geo,correct,1.880884886,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
55,23,Plane_0_1_.jpg,plane,line,geo,correct,1.849863052,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
55,26,Plane_0_4_.jpg,plane,line,geo,correct,1.927829027,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
55,28,Plane_0_5_.jpg,plane,line,geo,correct,2.835986137,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
55,47,Plane_0_0_.jpg,plane,line,geo,correct,2.003408909,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
57,7,Plane_0_5_.jpg,plane,line,geo,correct,3.237922907,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
57,19,Plane_0_3_.jpg,plane,line,geo,correct,3.5498631,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
57,20,Plane_0_1_.jpg,plane,line,geo,correct,1.824517965,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
57,39,Plane_0_0_.jpg,plane,line,geo,correct,5.270018101,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
57,45,Plane_0_6_.jpg,plane,line,geo,correct,3.590955019,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
57,48,Plane_0_2_.jpg,plane,line,geo,correct,2.225462914,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
57,50,Plane_0_4_.jpg,plane,line,geo,correct,2.108733177,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
58,6,Plane_0_3_.jpg,plane,line,geo,correct,5.9029212,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
58,10,Plane_0_0_.jpg,plane,line,geo,correct,1.769465923,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
58,13,Plane_0_6_.jpg,plane,line,geo,correct,3.003484964,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
58,16,Plane_0_2_.jpg,plane,line,geo,correct,2.103508949,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
58,22,Plane_0_5_.jpg,plane,line,geo,correct,2.003528833,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
58,48,Plane_0_4_.jpg,plane,line,geo,correct,2.436761141,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
58,54,Plane_0_1_.jpg,plane,line,geo,correct,1.403439999,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
59,11,Plane_0_6_.jpg,plane,line,geo,correct,2.936157942,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
59,22,Plane_0_0_.jpg,plane,line,geo,correct,2.236155033,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
59,24,Plane_0_2_.jpg,plane,line,geo,correct,2.102878094,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
59,27,Plane_0_4_.jpg,plane,line,geo,correct,1.836030006,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
59,31,Plane_0_3_.jpg,plane,line,geo,correct,1.769405127,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
59,47,Plane_0_1_.jpg,plane,line,geo,correct,2.036222935,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
59,54,Plane_0_5_.jpg,plane,line,geo,correct,1.536085844,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
61,2,Plane_0_3_.jpg,plane,line,geo,correct,2.081408978,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
61,22,Plane_0_6_.jpg,plane,line,geo,correct,1.725353956,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
61,24,Plane_0_0_.jpg,plane,line,geo,correct,1.497344017,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
61,30,Plane_0_4_.jpg,plane,line,geo,correct,1.907383919,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
61,36,Plane_0_2_.jpg,plane,line,geo,correct,1.596338034,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
61,42,Plane_0_1_.jpg,plane,line,geo,correct,1.513259888,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
61,50,Plane_0_5_.jpg,plane,line,geo,correct,1.43485713,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
62,3,Plane_0_1_.jpg,plane,line,geo,correct,3.702636003,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
62,5,Plane_0_6_.jpg,plane,line,geo,correct,2.902657986,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
62,28,Plane_0_5_.jpg,plane,line,geo,correct,2.369463921,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
62,30,Plane_0_4_.jpg,plane,line,geo,correct,1.936154842,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
62,31,Plane_0_0_.jpg,plane,line,geo,correct,2.133861065,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
62,32,Plane_0_3_.jpg,plane,line,geo,correct,2.836214066,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
62,44,Plane_0_2_.jpg,plane,line,geo,correct,2.236250877,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
63,4,Plane_0_0_.jpg,plane,line,geo,correct,2.225815058,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
63,36,Plane_0_1_.jpg,plane,line,geo,correct,1.584219933,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
63,35,Plane_0_2_.jpg,plane,line,geo,correct,1.593898058,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
63,56,Plane_0_3_.jpg,plane,line,geo,correct,2.268115997,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
63,32,Plane_0_4_.jpg,plane,line,geo,correct,1.855782986,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
63,21,Plane_0_5_.jpg,plane,line,geo,correct,1.910559893,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
63,28,Plane_0_6_.jpg,plane,line,geo,correct,2.101771832,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
65,1,Plane_0_3_.jpg,plane,line,geo,correct,4.415395975,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
65,3,Plane_0_6_.jpg,plane,line,geo,correct,2.740916967,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
65,6,Plane_0_5_.jpg,plane,line,geo,correct,2.053410053,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
65,12,Plane_0_1_.jpg,plane,line,geo,correct,1.947724104,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
65,26,Plane_0_0_.jpg,plane,line,geo,correct,1.596541882,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
65,28,Plane_0_4_.jpg,plane,line,geo,correct,1.628965139,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
65,50,Plane_0_2_.jpg,plane,line,geo,correct,1.599721909,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
67,17,Plane_0_5_.jpg,plane,line,geo,correct,1.993371964,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
67,24,Plane_0_1_.jpg,plane,line,geo,correct,1.261771917,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
67,31,Plane_0_0_.jpg,plane,line,geo,correct,1.213208914,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
67,37,Plane_0_2_.jpg,plane,line,geo,correct,1.175466061,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
67,39,Plane_0_3_.jpg,plane,line,geo,correct,1.478177071,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
67,47,Plane_0_6_.jpg,plane,line,geo,correct,1.275777102,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
67,55,Plane_0_4_.jpg,plane,line,geo,correct,1.462556839,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
69,12,Plane_0_1_.jpg,plane,line,geo,correct,1.435692072,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
69,26,Plane_0_4_.jpg,plane,line,geo,correct,1.425379038,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
69,29,Plane_0_3_.jpg,plane,line,geo,correct,1.927742004,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
69,31,Plane_0_5_.jpg,plane,line,geo,correct,1.474529982,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
69,39,Plane_0_2_.jpg,plane,line,geo,correct,2.300090075,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
69,46,Plane_0_6_.jpg,plane,line,geo,correct,1.753574133,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
69,49,Plane_0_0_.jpg,plane,line,geo,correct,1.284576893,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
70,21,Plane_0_0_.jpg,plane,line,geo,correct,1.281085968,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
70,23,Plane_0_2_.jpg,plane,line,geo,correct,1.430574894,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
70,26,Plane_0_5_.jpg,plane,line,geo,correct,1.620844841,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
70,30,Plane_0_4_.jpg,plane,line,geo,correct,1.367068052,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
70,33,Plane_0_6_.jpg,plane,line,geo,correct,1.299031019,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
70,41,Plane_0_3_.jpg,plane,line,geo,correct,2.506798029,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
70,46,Plane_0_1_.jpg,plane,line,geo,correct,2.258657932,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
1,16,Plane_0_0_(Neg)4_.jpg,plane,line,arc,correct,3.336241007,y,y,0,0,-4,NA,0.34906585039886595,0,0.4067366430758003,0.6377750441000712,0
1,22,Plane_0_5_(Neg)2_.jpg,plane,line,arc,correct,6.503025055,y,y,0,5,-2,NA,1.5536984718136575,0,0.2079116908177595,3.039492864936619,0
1,24,Plane_0_3_(Neg)1_.jpg,plane,line,arc,correct,3.836246967,y,y,0,3,-1,NA,0.8550332201079094,0,0.10452846326765282,1.7006985173291123,0
1,34,Plane_0_4_5_.jpg,plane,line,arc,correct,14.1363008,y,y,0,4,5,NA,1.1525900430905907,0,0.5000000000000001,1.9963445149309045,0
1,47,Plane_0_2_1_.jpg,plane,line,arc,correct,4.703001022,y,y,0,2,1,NA,0.634294745014242,0,0.10452846326765282,1.2616400240673993,0
1,48,Plane_0_6_3_.jpg,plane,line,arc,correct,4.10302496,y,y,0,6,3,NA,2.094395102393195,0,0.30901699437494756,3.9837762196554065,0
1,52,Plane_0_1_2_.jpg,plane,line,arc,correct,3.969640017,y,y,0,1,2,NA,0.47054291469740406,0,0.2079116908177595,0.920520846107115,0
2,12,Plane_0_3_(Neg)1_.jpg,plane,line,arc,correct,4.556559086,y,y,0,3,-1,NA,0.8550332201079094,0,0.10452846326765282,1.7006985173291123,0
2,24,Plane_0_0_(Neg)4_.jpg,plane,line,arc,correct,4.102368832,y,y,0,0,-4,NA,0.34906585039886595,0,0.4067366430758003,0.6377750441000712,0
2,30,Plane_0_2_1_.jpg,plane,line,arc,correct,3.620936871,y,y,0,2,1,NA,0.634294745014242,0,0.10452846326765282,1.2616400240673993,0
2,31,Plane_0_6_3_.jpg,plane,line,arc,correct,3.714238882,y,y,0,6,3,NA,2.094395102393195,0,0.30901699437494756,3.9837762196554065,0
2,44,Plane_0_4_5_.jpg,plane,line,arc,correct,3.603242874,y,y,0,4,5,NA,1.1525900430905907,0,0.5000000000000001,1.9963445149309045,0
2,47,Plane_0_1_2_.jpg,plane,line,arc,correct,4.137243986,y,y,0,1,2,NA,0.47054291469740406,0,0.2079116908177595,0.920520846107115,0
2,55,Plane_0_5_(Neg)2_.jpg,plane,line,arc,correct,5.701311827,y,y,0,5,-2,NA,1.5536984718136575,0,0.2079116908177595,3.039492864936619,0
3,7,Plane_0_4_5_.jpg,plane,line,arc,correct,3.152997017,y,y,0,4,5,NA,1.1525900430905907,0,0.5000000000000001,1.9963445149309045,0
3,14,Plane_0_0_(Neg)4_.jpg,plane,line,arc,correct,2.502869844,y,y,0,0,-4,NA,0.34906585039886595,0,0.4067366430758003,0.6377750441000712,0
3,34,Plane_0_5_(Neg)2_.jpg,plane,line,arc,correct,5.569710016,y,y,0,5,-2,NA,1.5536984718136575,0,0.2079116908177595,3.039492864936619,0
3,40,Plane_0_2_1_.jpg,plane,line,arc,correct,2.669599056,y,y,0,2,1,NA,0.634294745014242,0,0.10452846326765282,1.2616400240673993,0
3,42,Plane_0_3_(Neg)1_.jpg,plane,line,arc,correct,3.202863932,y,y,0,3,-1,NA,0.8550332201079094,0,0.10452846326765282,1.7006985173291123,0
3,44,Plane_0_6_3_.jpg,plane,line,arc,correct,2.869758129,y,y,0,6,3,NA,2.094395102393195,0,0.30901699437494756,3.9837762196554065,0
3,53,Plane_0_1_2_.jpg,plane,line,arc,correct,3.402875185,y,y,0,1,2,NA,0.47054291469740406,0,0.2079116908177595,0.920520846107115,0
4,1,Plane_0_4_5_.jpg,plane,line,arc,correct,6.979393005,y,y,0,4,5,NA,1.1525900430905907,0,0.5000000000000001,1.9963445149309045,0
4,8,Plane_0_0_(Neg)4_.jpg,plane,line,arc,correct,4.267904043,y,y,0,0,-4,NA,0.34906585039886595,0,0.4067366430758003,0.6377750441000712,0
4,22,Plane_0_3_(Neg)1_.jpg,plane,line,arc,correct,6.922697783,y,y,0,3,-1,NA,0.8550332201079094,0,0.10452846326765282,1.7006985173291123,0
4,25,Plane_0_6_3_.jpg,plane,line,arc,correct,4.28245616,y,y,0,6,3,NA,2.094395102393195,0,0.30901699437494756,3.9837762196554065,0
4,27,Plane_0_1_2_.jpg,plane,line,arc,incorrect,5.264951944,y,n,0,1,2,NA,0.47054291469740406,0,0.2079116908177595,0.920520846107115,0
4,31,Plane_0_5_(Neg)2_.jpg,plane,line,arc,correct,10.48175693,y,y,0,5,-2,NA,1.5536984718136575,0,0.2079116908177595,3.039492864936619,0
4,38,Plane_0_2_1_.jpg,plane,line,arc,correct,4.56834197,y,y,0,2,1,NA,0.634294745014242,0,0.10452846326765282,1.2616400240673993,0
7,15,Plane_0_1_2_.jpg,plane,line,arc,correct,5.739135981,y,y,0,1,2,NA,0.47054291469740406,0,0.2079116908177595,0.920520846107115,0
7,21,Plane_0_6_3_.jpg,plane,line,arc,correct,2.21125412,y,y,0,6,3,NA,2.094395102393195,0,0.30901699437494756,3.9837762196554065,0
7,22,Plane_0_2_1_.jpg,plane,line,arc,correct,1.722951889,y,y,0,2,1,NA,0.634294745014242,0,0.10452846326765282,1.2616400240673993,0
7,36,Plane_0_5_(Neg)2_.jpg,plane,line,arc,correct,3.270469904,y,y,0,5,-2,NA,1.5536984718136575,0,0.2079116908177595,3.039492864936619,0
7,48,Plane_0_0_(Neg)4_.jpg,plane,line,arc,correct,2.438887119,y,y,0,0,-4,NA,0.34906585039886595,0,0.4067366430758003,0.6377750441000712,0
7,50,Plane_0_4_5_.jpg,plane,line,arc,correct,2.642598152,y,y,0,4,5,NA,1.1525900430905907,0,0.5000000000000001,1.9963445149309045,0
7,54,Plane_0_3_(Neg)1_.jpg,plane,line,arc,correct,2.360103846,y,y,0,3,-1,NA,0.8550332201079094,0,0.10452846326765282,1.7006985173291123,0
9,4,Plane_0_2_1_.jpg,plane,line,arc,correct,2.595386982,y,y,0,2,1,NA,0.634294745014242,0,0.10452846326765282,1.2616400240673993,0
9,18,Plane_0_6_3_.jpg,plane,line,arc,correct,2.580904961,y,y,0,6,3,NA,2.094395102393195,0,0.30901699437494756,3.9837762196554065,0
9,20,Plane_0_5_(Neg)2_.jpg,plane,line,arc,correct,3.665574074,y,y,0,5,-2,NA,1.5536984718136575,0,0.2079116908177595,3.039492864936619,0
9,22,Plane_0_1_2_.jpg,plane,line,arc,correct,3.195040941,y,y,0,1,2,NA,0.47054291469740406,0,0.2079116908177595,0.920520846107115,0
9,34,Plane_0_0_(Neg)4_.jpg,plane,line,arc,correct,3.311830997,y,y,0,0,-4,NA,0.34906585039886595,0,0.4067366430758003,0.6377750441000712,0
9,40,Plane_0_4_5_.jpg,plane,line,arc,correct,4.042220116,y,y,0,4,5,NA,1.1525900430905907,0,0.5000000000000001,1.9963445149309045,0
